Audio_UMAP_X,Audio_UMAP_Y,Audio_UMAP_Z,Volume,Pitch
1.398247623443603516e+01,7.194345474243164062e+00,1.215447664260864258e+00,1.453942246735095978e-02,2.011573996872351927e+03
1.393897438049316406e+01,7.280038356781005859e+00,1.182680606842041016e+00,1.457547303289175034e-02,2.005316231232669679e+03
1.389985370635986328e+01,7.285912513732910156e+00,1.210102081298828125e+00,1.384974364191293716e-02,2.015061950360283618e+03
1.393387413024902344e+01,7.285988807678222656e+00,1.199603557586669922e+00,1.193772349506616592e-02,2.033266381710350515e+03
1.381764602661132812e+01,7.437403678894042969e+00,1.191798925399780273e+00,9.990291669964790344e-03,2.027525163313824805e+03
1.354904937744140625e+01,7.808952331542968750e+00,1.180622220039367676e+00,9.176637977361679077e-03,2.020055855505490626e+03
1.342976284027099609e+01,7.943688392639160156e+00,1.193701863288879395e+00,7.958071306347846985e-03,2.025730875546596963e+03
1.340171432495117188e+01,8.008852005004882812e+00,1.175038814544677734e+00,9.789805859327316284e-03,2.023843691821639140e+03
1.338648986816406250e+01,8.025836944580078125e+00,1.186262249946594238e+00,1.140736415982246399e-02,2.012882731398436817e+03
1.331141567230224609e+01,8.142478942871093750e+00,1.189555287361145020e+00,1.175641175359487534e-02,2.060636873740163082e+03
1.330766773223876953e+01,8.179284095764160156e+00,1.170543670654296875e+00,1.285278890281915665e-02,2.020729375485685750e+03
1.329291343688964844e+01,8.179708480834960938e+00,1.178822875022888184e+00,1.067605521529912949e-02,2.019461570775076098e+03
1.324211215972900391e+01,8.307551383972167969e+00,1.162957072257995605e+00,9.192849509418010712e-03,2.026971876881298385e+03
1.312169933319091797e+01,8.613370895385742188e+00,1.120416283607482910e+00,8.937428705394268036e-03,2.006311962086900394e+03
1.312365341186523438e+01,8.595061302185058594e+00,1.125199198722839355e+00,8.929532021284103394e-03,6.523668639053254026e+01
1.311267089843750000e+01,8.621367454528808594e+00,1.127251744270324707e+00,1.091375574469566345e-02,2.205000000000000000e+03
1.306537342071533203e+01,8.708961486816406250e+00,1.139498710632324219e+00,1.187658309936523438e-02,2.205000000000000000e+03
1.300547122955322266e+01,8.859455108642578125e+00,1.157077312469482422e+00,1.309476420283317566e-02,1.993535986856234786e+03
1.321045780181884766e+01,8.237726211547851562e+00,1.238106250762939453e+00,1.211648527532815933e-02,1.903594321108384293e+03
1.331078052520751953e+01,7.429235935211181641e+00,1.528389573097229004e+00,1.298830285668373108e-02,1.950495119495441259e+03
1.349434566497802734e+01,7.162398815155029297e+00,1.474023580551147461e+00,1.626214385032653809e-02,1.915779557307962932e+03
1.381501007080078125e+01,6.877032279968261719e+00,1.288891911506652832e+00,1.708029769361019135e-02,1.874246475022148616e+03
1.397145938873291016e+01,6.711589336395263672e+00,1.191853046417236328e+00,1.740451157093048096e-02,1.936044308591331173e+03
1.397943782806396484e+01,6.695699214935302734e+00,1.202854752540588379e+00,1.697802916169166565e-02,1.981158040762820974e+03
1.392556095123291016e+01,6.723865509033203125e+00,1.199254870414733887e+00,1.366050820797681808e-02,1.895887194083581107e+03
1.409269142150878906e+01,6.654694557189941406e+00,1.175899624824523926e+00,1.128650922328233719e-02,1.853064469774377130e+03
1.409979724884033203e+01,6.629503726959228516e+00,1.185863256454467773e+00,1.077513676136732101e-02,1.811174818628695448e+03
1.414361572265625000e+01,6.579970836639404297e+00,1.121222853660583496e+00,1.169301476329565048e-02,1.809978746601209650e+03
1.417009735107421875e+01,6.581602573394775391e+00,1.100585818290710449e+00,1.305713411420583725e-02,1.733474428155516989e+03
1.415440273284912109e+01,6.551625251770019531e+00,1.091457247734069824e+00,1.307453960180282593e-02,1.721752509774800728e+03
1.415876388549804688e+01,6.537775039672851562e+00,1.073714733123779297e+00,1.287634391337633133e-02,1.712995863426760025e+03
1.417030906677246094e+01,6.561071872711181641e+00,1.107020378112792969e+00,1.043201331049203873e-02,1.683324269567692909e+03
1.418033123016357422e+01,6.603791236877441406e+00,1.145389556884765625e+00,8.319550193846225739e-03,1.714529807384050628e+03
1.415721607208251953e+01,6.613701820373535156e+00,1.127686142921447754e+00,9.363309480249881744e-03,1.717528455619719352e+03
1.418760204315185547e+01,6.561592578887939453e+00,1.093806743621826172e+00,8.470907807350158691e-03,1.729767548192001641e+03
1.413070201873779297e+01,6.591430187225341797e+00,1.129559874534606934e+00,7.651009596884250641e-03,1.742862943682975811e+03
1.409776878356933594e+01,6.683863639831542969e+00,1.197370409965515137e+00,6.911133415997028351e-03,1.772845530253614697e+03
1.413378906250000000e+01,6.659415721893310547e+00,1.154957652091979980e+00,7.131056394428014755e-03,1.818123403253019887e+03
1.407139301300048828e+01,6.804489135742187500e+00,1.226356506347656250e+00,9.719212539494037628e-03,1.843327642903727110e+03
1.412465572357177734e+01,6.833133697509765625e+00,1.237299203872680664e+00,1.010856032371520996e-02,1.817041166491941794e+03
1.410961246490478516e+01,6.877032756805419922e+00,1.264038085937500000e+00,1.021976117044687271e-02,1.813929890498340910e+03
1.409267711639404297e+01,7.021093845367431641e+00,1.342924237251281738e+00,9.784067980945110321e-03,1.843847071161718077e+03
1.407398796081542969e+01,7.056367874145507812e+00,1.368283152580261230e+00,8.756539784371852875e-03,1.849405086083719198e+03
1.402091884613037109e+01,7.084387779235839844e+00,1.444760799407958984e+00,8.407853543758392334e-03,1.869189646305491806e+03
1.396634197235107422e+01,7.147711753845214844e+00,1.540506720542907715e+00,1.041920203715562820e-02,1.851153905643348480e+03
1.400869178771972656e+01,7.140928745269775391e+00,1.630714893341064453e+00,1.247173268347978592e-02,1.991861827508628949e+03
1.404549503326416016e+01,7.110197544097900391e+00,1.567154407501220703e+00,1.276648510247468948e-02,1.957150763390579868e+03
1.416899013519287109e+01,7.133059978485107422e+00,1.750135779380798340e+00,1.296173501759767532e-02,2.037877147435714733e+03
1.420466136932373047e+01,7.153703689575195312e+00,1.803069114685058594e+00,1.224582083523273468e-02,1.858439303089793611e+03
1.422685813903808594e+01,7.092419624328613281e+00,1.873637318611145020e+00,1.247467845678329468e-02,1.825916313209578675e+03
1.414181327819824219e+01,7.152860164642333984e+00,1.935421228408813477e+00,1.146937068551778793e-02,1.772605171700916344e+03
1.418060874938964844e+01,7.144321918487548828e+00,1.977918148040771484e+00,1.084664091467857361e-02,1.731111082091706521e+03
1.422503948211669922e+01,7.119098663330078125e+00,1.912136554718017578e+00,9.969187900424003601e-03,1.727299108057312424e+03
1.424728870391845703e+01,7.136173725128173828e+00,1.915241122245788574e+00,6.830185186117887497e-03,1.631065305988651289e+03
1.424298763275146484e+01,7.110776424407958984e+00,1.877002477645874023e+00,6.150523200631141663e-03,2.205000000000000000e+03
1.424179077148437500e+01,7.172297477722167969e+00,1.958055138587951660e+00,7.342854980379343033e-03,2.205000000000000000e+03
1.422128200531005859e+01,7.121525764465332031e+00,1.933390617370605469e+00,7.062280084937810898e-03,1.946893588663230730e+03
1.420873165130615234e+01,7.161085128784179688e+00,1.823277235031127930e+00,9.808575734496116638e-03,1.873902161790248101e+03
1.421223926544189453e+01,7.190024852752685547e+00,1.750952720642089844e+00,1.376241166144609451e-02,2.205000000000000000e+03
1.422640228271484375e+01,7.212427616119384766e+00,1.708815097808837891e+00,1.571663841605186462e-02,2.205000000000000000e+03
1.423639106750488281e+01,7.190648078918457031e+00,1.565454363822937012e+00,1.550831645727157593e-02,2.205000000000000000e+03
1.426426601409912109e+01,7.170033454895019531e+00,1.406361579895019531e+00,1.413445733487606049e-02,2.205000000000000000e+03
1.423694515228271484e+01,7.136692047119140625e+00,1.287679076194763184e+00,1.123585738241672516e-02,2.052072481315552068e+03
1.432726001739501953e+01,7.123003959655761719e+00,1.185906052589416504e+00,8.167820051312446594e-03,1.962711523577468824e+03
1.432124423980712891e+01,7.086858749389648438e+00,1.167987704277038574e+00,1.082607265561819077e-02,1.811716519720045653e+03
1.433430099487304688e+01,7.109337329864501953e+00,1.172469377517700195e+00,1.118512731045484543e-02,1.807630994663664978e+03
1.436345863342285156e+01,7.154658317565917969e+00,1.176108956336975098e+00,1.189198531210422516e-02,1.891927959376336730e+03
1.435939121246337891e+01,7.135035037994384766e+00,1.170393228530883789e+00,1.254975609481334686e-02,1.842841715081183793e+03
1.435575771331787109e+01,7.145187854766845703e+00,1.145019292831420898e+00,1.259102951735258102e-02,1.842710712292307335e+03
1.437866783142089844e+01,7.113880157470703125e+00,1.116184473037719727e+00,1.179264299571514130e-02,1.813566126047102898e+03
1.438491344451904297e+01,7.127262115478515625e+00,1.116694569587707520e+00,1.266065053641796112e-02,1.894259571999370564e+03
1.436236000061035156e+01,7.147971153259277344e+00,1.161162614822387695e+00,1.550047472119331360e-02,1.860226769023258385e+03
1.258197689056396484e+01,6.539166450500488281e+00,2.273575067520141602e+00,1.877700537443161011e-02,2.205000000000000000e+03
8.196372032165527344e+00,3.920788049697875977e+00,2.654028177261352539e+00,3.112931363284587860e-02,1.824872808593335776e+03
7.305799007415771484e+00,7.709453105926513672e-01,7.722662091255187988e-01,5.877793580293655396e-02,1.698509660529521852e+03
7.541566848754882812e+00,-8.878192305564880371e-02,5.277293920516967773e-01,7.397297024726867676e-02,1.650517965468462080e+03
8.652684211730957031e+00,-1.440701961517333984e+00,5.110399127006530762e-01,7.378283143043518066e-02,1.650106905634723717e+03
8.985490798950195312e+00,-1.567571282386779785e+00,6.633475422859191895e-01,6.967683136463165283e-02,1.223442798528807316e+03
9.077915191650390625e+00,-1.501621365547180176e+00,7.614474296569824219e-01,4.820965230464935303e-02,1.583208241597325696e+03
1.225946903228759766e+01,6.120961666107177734e+00,1.885654926300048828e+00,1.687043905258178711e-02,1.169959463379913359e+03
1.449365019798278809e-01,4.899849891662597656e+00,4.277060985565185547e+00,2.475224435329437256e-02,1.963830904257933980e+03
-8.857434391975402832e-01,5.392979145050048828e+00,3.968579530715942383e+00,3.615907579660415649e-02,1.840106146191528296e+03
-1.351550817489624023e+00,5.471017360687255859e+00,4.248287200927734375e+00,4.781844466924667358e-02,1.825684494117098893e+03
-9.945882558822631836e-01,5.289924144744873047e+00,4.213070392608642578e+00,5.645983293652534485e-02,1.817057905422969270e+03
6.741403788328170776e-02,4.710141181945800781e+00,4.653395652770996094e+00,6.079759821295738220e-02,1.804950537203307476e+03
1.082845687866210938e+00,3.507206439971923828e+00,5.218841552734375000e+00,7.207721471786499023e-02,1.787910464873868932e+03
3.070182561874389648e+00,2.344633102416992188e+00,6.832944393157958984e+00,8.379950374364852905e-02,8.846151980202962477e+02
4.904697418212890625e+00,2.161177158355712891e+00,7.706338405609130859e+00,8.827221393585205078e-02,2.205000000000000000e+03
5.828711509704589844e+00,2.331240415573120117e+00,7.760391235351562500e+00,8.641408383846282959e-02,2.205000000000000000e+03
7.919558525085449219e+00,3.464668512344360352e+00,6.839178085327148438e+00,7.285607606172561646e-02,2.205000000000000000e+03
8.066068649291992188e+00,3.506131172180175781e+00,6.688067913055419922e+00,5.005836114287376404e-02,1.400561185929326257e+03
1.271303081512451172e+01,6.012054443359375000e+00,1.687604904174804688e+00,2.742295712232589722e-02,1.393670568599443413e+03
1.268607616424560547e+01,5.968466281890869141e+00,1.739286303520202637e+00,1.281302422285079956e-02,2.205000000000000000e+03
8.070771217346191406e+00,3.929043292999267578e+00,2.638184547424316406e+00,2.480429783463478088e-02,1.986830849038387214e+03
7.934916973114013672e+00,3.597864151000976562e+00,2.508936405181884766e+00,6.501024216413497925e-02,1.829566138665584958e+03
7.292121410369873047e+00,8.690615892410278320e-01,8.037942051887512207e-01,9.520101547241210938e-02,1.316014529388753544e+03
7.537173271179199219e+00,-8.263482153415679932e-02,5.217593312263488770e-01,1.228883117437362671e-01,1.706462841757130718e+03
8.593017578125000000e+00,-1.337996363639831543e+00,4.720271527767181396e-01,1.280384361743927002e-01,1.693713267905040993e+03
8.793466567993164062e+00,-1.414192795753479004e+00,5.663037300109863281e-01,1.130754202604293823e-01,1.668453959412574932e+03
8.982296943664550781e+00,-1.439508676528930664e+00,6.353963613510131836e-01,8.931043744087219238e-02,1.221089063562465299e+03
1.256581592559814453e+01,6.000376224517822266e+00,1.667929887771606445e+00,4.421269893646240234e-02,1.584615978962065810e+03
1.917131245136260986e-01,4.935428619384765625e+00,4.297573089599609375e+00,2.739259600639343262e-02,1.374251316197319284e+03
-7.682514190673828125e-01,5.345063686370849609e+00,3.891277074813842773e+00,4.765634611248970032e-02,1.885548448878332465e+03
-1.462406158447265625e+00,5.517161369323730469e+00,4.218096733093261719e+00,6.199833005666732788e-02,1.831941376698070371e+03
-1.275728940963745117e+00,5.434666633605957031e+00,4.238432884216308594e+00,7.971331477165222168e-02,1.814441187096092108e+03
1.049207895994186401e-01,4.625600337982177734e+00,4.623620986938476562e+00,8.811417967081069946e-02,7.115315596208022271e+02
1.566309034824371338e-01,4.489850521087646484e+00,4.627324104309082031e+00,8.805031329393386841e-02,7.885865314184026147e+02
8.776947855949401855e-01,3.656950712203979492e+00,5.031336307525634766e+00,9.335748851299285889e-02,8.841346091382074519e+02
2.989787817001342773e+00,2.360579490661621094e+00,6.797122001647949219e+00,1.081196516752243042e-01,1.168496786458044880e+03
4.324337959289550781e+00,2.086664199829101562e+00,7.588229179382324219e+00,1.102804839611053467e-01,2.205000000000000000e+03
5.903248786926269531e+00,2.373682260513305664e+00,7.898917198181152344e+00,1.077009961009025574e-01,2.205000000000000000e+03
7.523199081420898438e+00,3.490556478500366211e+00,7.340914726257324219e+00,9.525505453348159790e-02,2.205000000000000000e+03
8.198351860046386719e+00,4.037065505981445312e+00,6.831710338592529297e+00,5.936853960156440735e-02,1.396414791262707695e+03
8.517517089843750000e+00,4.403215885162353516e+00,6.478921413421630859e+00,3.238943964242935181e-02,2.061336031706184713e+03
9.598183631896972656e+00,6.063676357269287109e+00,3.923655033111572266e+00,1.118746772408485413e-02,2.205000000000000000e+03
8.538733482360839844e+00,4.622535228729248047e+00,3.124675273895263672e+00,1.466073095798492432e-02,2.205000000000000000e+03
7.794912815093994141e+00,3.890844583511352539e+00,2.548919200897216797e+00,4.461092874407768250e-02,1.885948683715800826e+03
7.315886974334716797e+00,2.030349254608154297e+00,1.420769929885864258e+00,8.232280611991882324e-02,1.791748443300617282e+03
7.260923385620117188e+00,7.565571069717407227e-01,7.315276861190795898e-01,1.175124198198318481e-01,1.703474819328054537e+03
7.696754932403564453e+00,-7.985790967941284180e-01,3.868773281574249268e-01,1.291815936565399170e-01,1.682371773880727687e+03
8.309967041015625000e+00,-1.790476441383361816e+00,5.974185466766357422e-01,1.221400722861289978e-01,1.674653171932527357e+03
8.945056915283203125e+00,-1.844040513038635254e+00,1.291258454322814941e+00,1.008046269416809082e-01,1.223992731494921145e+03
9.533174514770507812e+00,-1.410802483558654785e+00,1.313528895378112793e+00,5.557769536972045898e-02,1.585397300432118072e+03
8.960035324096679688e+00,4.965686798095703125e+00,3.087353467941284180e+00,1.481609698385000229e-02,1.708560205782622916e+03
-3.169175088405609131e-01,4.746055603027343750e+00,3.869180202484130859e+00,3.437758982181549072e-02,1.855060008769001342e+03
-1.286578536033630371e+00,5.270837783813476562e+00,3.720480203628540039e+00,5.255376920104026794e-02,1.802898328088370363e+03
-1.653075695037841797e+00,5.383422374725341797e+00,3.818005800247192383e+00,6.492657214403152466e-02,7.890854881208659890e+02
1.967813968658447266e-01,4.009504318237304688e+00,4.415056228637695312e+00,7.353401184082031250e-02,7.890456438045761161e+02
4.229297637939453125e-01,4.230380535125732422e+00,4.354863166809082031e+00,7.524514943361282349e-02,8.840297049549404846e+02
2.071554183959960938e+00,2.805195331573486328e+00,6.034643173217773438e+00,9.535578638315200806e-02,1.730014290885072114e+03
3.275044918060302734e+00,2.301494121551513672e+00,7.043643474578857422e+00,1.213822513818740845e-01,2.205000000000000000e+03
4.842462539672851562e+00,2.103082895278930664e+00,7.810385227203369141e+00,1.311064213514328003e-01,2.205000000000000000e+03
6.261409282684326172e+00,2.556082725524902344e+00,7.915355205535888672e+00,1.321750134229660034e-01,2.205000000000000000e+03
7.813838481903076172e+00,4.194089889526367188e+00,7.296368598937988281e+00,1.115415245294570923e-01,2.205000000000000000e+03
8.075547218322753906e+00,4.379105567932128906e+00,7.063689231872558594e+00,7.311708480119705200e-02,1.390704478859588107e+03
9.361927986145019531e+00,5.535862445831298828e+00,4.432785987854003906e+00,3.953121602535247803e-02,2.068253442115028520e+03
9.465768814086914062e+00,5.521379947662353516e+00,3.745037555694580078e+00,7.719691842794418335e-03,1.383921456251780228e+03
1.034070396423339844e+01,6.015434265136718750e+00,3.844009399414062500e+00,8.602236397564411163e-03,1.586311104316116825e+03
8.067748069763183594e+00,4.280313014984130859e+00,2.840184926986694336e+00,1.470436062663793564e-02,1.558618611706859383e+03
7.723349094390869141e+00,3.661777019500732422e+00,2.453912258148193359e+00,5.596824362874031067e-02,1.840662209100608607e+03
7.227087020874023438e+00,1.696101307868957520e+00,1.189673185348510742e+00,9.328049421310424805e-02,1.310536005186124157e+03
7.365959167480468750e+00,1.833223365247249603e-02,4.345546960830688477e-01,1.222169771790504456e-01,1.699160880846640339e+03
7.697419166564941406e+00,-1.117577075958251953e+00,3.046118915081024170e-01,1.326620131731033325e-01,1.681419715956648815e+03
8.812774658203125000e+00,-2.146279335021972656e+00,7.690614461898803711e-01,1.212774142622947693e-01,1.662973726801294561e+03
9.006166458129882812e+00,-1.988030791282653809e+00,1.121422171592712402e+00,9.555705636739730835e-02,1.217018080230886198e+03
9.518540382385253906e+00,-1.566105961799621582e+00,1.280482769012451172e+00,5.347015336155891418e-02,1.580439814721071116e+03
1.031391739845275879e+00,4.513684749603271484e+00,3.702820301055908203e+00,1.779420301318168640e-02,1.715081165306376761e+03
-4.157886505126953125e-01,4.729128837585449219e+00,3.763188838958740234e+00,3.247075155377388000e-02,9.545151800822920904e+02
-1.656243443489074707e+00,5.384283542633056641e+00,3.765120506286621094e+00,4.879898950457572937e-02,1.831940470760714106e+03
-1.638891816139221191e+00,5.368958950042724609e+00,3.845471620559692383e+00,5.961577966809272766e-02,1.820267577457238531e+03
1.903814822435379028e-02,4.254372119903564453e+00,4.443499088287353516e+00,6.634990125894546509e-02,1.815041437201603912e+03
2.116627544164657593e-01,4.261805057525634766e+00,4.435217380523681641e+00,6.766679137945175171e-02,1.800595817372301553e+03
8.010500073432922363e-01,3.725737094879150391e+00,4.954432964324951172e+00,7.214291393756866455e-02,7.867543206533659941e+02
2.950339555740356445e+00,2.418539524078369141e+00,6.743725776672363281e+00,8.556859195232391357e-02,1.169829858769531029e+03
4.230149269104003906e+00,2.119720458984375000e+00,7.511487007141113281e+00,9.199582040309906006e-02,2.205000000000000000e+03
5.758237361907958984e+00,2.283064126968383789e+00,7.838071823120117188e+00,9.152462333440780640e-02,2.205000000000000000e+03
7.672851085662841797e+00,3.382594585418701172e+00,7.064566612243652344e+00,8.027729392051696777e-02,2.205000000000000000e+03
8.116053581237792969e+00,3.583833932876586914e+00,6.674075603485107422e+00,5.632382631301879883e-02,1.404431667105377301e+03
1.263860988616943359e+01,6.023129463195800781e+00,1.672004222869873047e+00,3.067165799438953400e-02,2.057896212778824520e+03
1.268516254425048828e+01,6.039764881134033203e+00,1.670158863067626953e+00,1.226628851145505905e-02,2.205000000000000000e+03
1.280749034881591797e+01,6.056890964508056641e+00,1.668557882308959961e+00,1.217772159725427628e-02,2.205000000000000000e+03
1.292970275878906250e+01,6.074813365936279297e+00,1.621724247932434082e+00,1.116813160479068756e-02,2.205000000000000000e+03
1.290282058715820312e+01,6.057980537414550781e+00,1.623141407966613770e+00,1.042016688734292984e-02,1.662311508548113807e+03
1.302303314208984375e+01,6.071283340454101562e+00,1.543463706970214844e+00,7.117293309420347214e-03,1.668074619277037300e+03
1.349293327331542969e+01,6.146857738494873047e+00,1.382339715957641602e+00,5.588566884398460388e-03,1.671190048317415858e+03
1.357048988342285156e+01,6.156020641326904297e+00,1.361338257789611816e+00,6.875093560665845871e-03,1.628387757247633544e+03
1.365238380432128906e+01,6.192013263702392578e+00,1.308457970619201660e+00,6.448429077863693237e-03,1.618058396369115826e+03
1.372038650512695312e+01,6.215002536773681641e+00,1.277310967445373535e+00,5.803111940622329712e-03,1.589056178100445550e+03
1.374297904968261719e+01,6.217801570892333984e+00,1.307393908500671387e+00,6.190427578985691071e-03,1.582140769947274521e+03
1.376358222961425781e+01,6.242827415466308594e+00,1.287646889686584473e+00,4.792622290551662445e-03,1.549470148682570880e+03
1.377379989624023438e+01,6.255489826202392578e+00,1.277633905410766602e+00,5.642316304147243500e-03,1.552214349520547330e+03
1.376927185058593750e+01,6.242024898529052734e+00,1.280431151390075684e+00,8.308756165206432343e-03,1.566406492767683403e+03
1.384924793243408203e+01,6.301140785217285156e+00,1.323508739471435547e+00,7.757843006402254105e-03,1.926231323149645050e+03
1.425139999389648438e+01,6.823665142059326172e+00,1.675357818603515625e+00,8.344761095941066742e-03,1.954623441532302422e+03
1.426447010040283203e+01,6.832066535949707031e+00,1.662296891212463379e+00,9.787608869373798370e-03,1.964918701437697791e+03
1.428454113006591797e+01,6.853085517883300781e+00,1.706932783126831055e+00,1.005186606198549271e-02,1.966338443051693957e+03
1.427842998504638672e+01,6.873264789581298828e+00,1.728481650352478027e+00,1.122135948389768600e-02,1.977380903154670705e+03
1.425241565704345703e+01,6.963029861450195312e+00,1.775532484054565430e+00,1.087429746985435486e-02,1.908342690841260264e+03
1.421341514587402344e+01,7.121747493743896484e+00,1.920509576797485352e+00,9.966063313186168671e-03,1.818520154310277576e+03
1.409851455688476562e+01,7.216143608093261719e+00,2.009581804275512695e+00,7.777933031320571899e-03,2.205000000000000000e+03
1.389866065979003906e+01,7.369317531585693359e+00,2.157722711563110352e+00,6.325914990156888962e-03,2.205000000000000000e+03
1.379625988006591797e+01,9.244379997253417969e+00,9.984107017517089844e-01,6.674123462289571762e-03,2.205000000000000000e+03
1.376976299285888672e+01,9.355928421020507812e+00,9.440929889678955078e-01,7.809872739017009735e-03,2.205000000000000000e+03
1.370754623413085938e+01,9.333448410034179688e+00,9.698428511619567871e-01,8.887621574103832245e-03,2.205000000000000000e+03
1.334918785095214844e+01,9.238420486450195312e+00,1.040262699127197266e+00,8.901494555175304413e-03,2.205000000000000000e+03
1.289239120483398438e+01,9.213120460510253906e+00,1.129696965217590332e+00,8.923322893679141998e-03,2.205000000000000000e+03
1.277900123596191406e+01,9.365879058837890625e+00,1.143684744834899902e+00,8.629032410681247711e-03,2.205000000000000000e+03
1.277296733856201172e+01,9.342200279235839844e+00,1.165758490562438965e+00,9.585367515683174133e-03,2.205000000000000000e+03
1.267319011688232422e+01,9.511620521545410156e+00,1.147528529167175293e+00,1.081761252135038376e-02,2.205000000000000000e+03
1.256657123565673828e+01,9.684377670288085938e+00,1.175191640853881836e+00,1.124767772853374481e-02,2.205000000000000000e+03
1.252065944671630859e+01,9.774955749511718750e+00,1.207187891006469727e+00,1.003990508615970612e-02,2.205000000000000000e+03
1.255518722534179688e+01,9.724511146545410156e+00,1.176244854927062988e+00,8.352188393473625183e-03,6.523668639053254026e+01
1.260321521759033203e+01,9.631894111633300781e+00,1.160684347152709961e+00,8.840011432766914368e-03,6.523668639053254026e+01
1.263335895538330078e+01,9.630367279052734375e+00,1.104292392730712891e+00,7.661290001124143600e-03,6.523668639053254026e+01
1.263126468658447266e+01,9.644984245300292969e+00,1.104203224182128906e+00,7.927256636321544647e-03,6.546915493125527519e+01
1.260339736938476562e+01,9.658141136169433594e+00,1.132122874259948730e+00,8.530246093869209290e-03,6.523668639053254026e+01
1.260044479370117188e+01,9.665119171142578125e+00,1.132642507553100586e+00,8.698672987520694733e-03,8.035087260137582632e+01
1.261405754089355469e+01,9.634595870971679688e+00,1.117085814476013184e+00,1.024349685758352280e-02,2.205000000000000000e+03
1.251011085510253906e+01,9.698478698730468750e+00,1.151598095893859863e+00,1.129479520022869110e-02,2.205000000000000000e+03
1.252747344970703125e+01,9.712545394897460938e+00,1.156156063079833984e+00,1.093172654509544373e-02,5.769181134699334734e+02
1.217471122741699219e+01,1.008789634704589844e+01,1.303867101669311523e+00,9.182996116578578949e-03,5.271078452475467202e+02
1.184720993041992188e+01,1.046773338317871094e+01,1.432630896568298340e+00,7.783099077641963959e-03,5.198170963395650688e+02
1.177422904968261719e+01,1.055976200103759766e+01,1.313834547996520996e+00,6.012757308781147003e-03,6.523668639053254026e+01
1.188540935516357422e+01,1.046606540679931641e+01,1.396158933639526367e+00,5.050854291766881943e-03,6.523668639053254026e+01
1.206530857086181641e+01,1.017409038543701172e+01,1.343408703804016113e+00,4.951936658471822739e-03,6.523668639053254026e+01
1.232261753082275391e+01,1.004486465454101562e+01,1.299338817596435547e+00,5.493797361850738525e-03,6.523668639053254026e+01
1.251395320892333984e+01,9.757691383361816406e+00,1.185946226119995117e+00,5.652310326695442200e-03,6.523668639053254026e+01
1.249891948699951172e+01,9.712368011474609375e+00,1.178970098495483398e+00,6.026780232787132263e-03,6.523668639053254026e+01
1.245838928222656250e+01,9.671487808227539062e+00,1.211543440818786621e+00,5.716443527489900589e-03,6.523668639053254026e+01
1.403744983673095703e+01,9.350050926208496094e+00,8.241312503814697266e-01,6.280687171965837479e-03,2.205000000000000000e+03
1.411068534851074219e+01,9.347441673278808594e+00,8.222840428352355957e-01,6.344350520521402359e-03,2.205000000000000000e+03
1.410058975219726562e+01,9.363575935363769531e+00,8.111988306045532227e-01,8.193887770175933838e-03,2.205000000000000000e+03
1.418429088592529297e+01,9.461447715759277344e+00,7.085154652595520020e-01,1.023762114346027374e-02,2.205000000000000000e+03
1.425330543518066406e+01,9.483162879943847656e+00,6.705068945884704590e-01,1.442934013903141022e-02,2.205000000000000000e+03
1.387777996063232422e+01,9.611826896667480469e+00,8.093074560165405273e-01,1.578439958393573761e-02,2.205000000000000000e+03
1.400545024871826172e+01,9.616295814514160156e+00,7.207079529762268066e-01,1.579214259982109070e-02,2.205000000000000000e+03
1.414241790771484375e+01,9.541955947875976562e+00,6.772615909576416016e-01,1.476659718900918961e-02,2.205000000000000000e+03
1.411320781707763672e+01,9.520707130432128906e+00,7.010660171508789062e-01,1.014810614287853241e-02,2.205000000000000000e+03
1.414959239959716797e+01,9.502723693847656250e+00,7.045010924339294434e-01,7.488543167710304260e-03,2.205000000000000000e+03
1.421510696411132812e+01,9.467606544494628906e+00,6.821381449699401855e-01,6.526728160679340363e-03,2.205000000000000000e+03
1.424640750885009766e+01,9.488204002380371094e+00,6.423526406288146973e-01,6.189139559864997864e-03,2.205000000000000000e+03
1.419066905975341797e+01,9.497717857360839844e+00,6.766737103462219238e-01,6.013314705342054367e-03,2.205000000000000000e+03
1.416014480590820312e+01,9.469275474548339844e+00,7.230120897293090820e-01,8.497665636241436005e-03,2.205000000000000000e+03
1.415754413604736328e+01,9.358199119567871094e+00,8.008764982223510742e-01,8.155290037393569946e-03,2.205000000000000000e+03
1.413656520843505859e+01,9.317792892456054688e+00,8.507136106491088867e-01,8.256202563643455505e-03,2.205000000000000000e+03
1.399464607238769531e+01,9.332404136657714844e+00,9.070149064064025879e-01,8.385548368096351624e-03,2.205000000000000000e+03
1.384798717498779297e+01,9.373202323913574219e+00,9.561349153518676758e-01,6.482807453721761703e-03,2.205000000000000000e+03
1.384265613555908203e+01,9.426486968994140625e+00,9.215551614761352539e-01,7.362331729382276535e-03,2.205000000000000000e+03
1.377242565155029297e+01,9.443996429443359375e+00,9.445646405220031738e-01,8.433583192527294159e-03,2.205000000000000000e+03
1.370274162292480469e+01,9.410942077636718750e+00,9.847730994224548340e-01,9.142818860709667206e-03,2.205000000000000000e+03
1.368008041381835938e+01,9.466755867004394531e+00,9.782735705375671387e-01,1.111784297972917557e-02,2.205000000000000000e+03
1.370801734924316406e+01,9.567648887634277344e+00,8.937327861785888672e-01,1.033175457268953323e-02,2.205000000000000000e+03
